com.victronenergy.solarcharger.ttyO0
/Mgmt/Connection	STRING	VE.Direct	VE.Direct
/History/Daily/2/MaxBatteryVoltage	DOUBLE	26.529999732971191	26.53V
/History/Daily/2/Consumption	ARRAY	[]	
/History/Daily/2/Yield	DOUBLE	0.03999999910593033	0.04kWh
/History/Daily/2/Nr	INT32	176	176
/History/Daily/1/TimeInFloat	DOUBLE	0.0	0s
/History/Daily/1/TimeInAbsorption	DOUBLE	0.0	0s
/History/Daily/1/TimeInBulk	DOUBLE	1439.0	1439s
/History/Daily/1/LastError4	INT32	0	0
/History/Daily/1/LastError3	INT32	0	0
/History/Daily/1/LastError2	INT32	0	0
/History/Daily/1/LastError1	INT32	0	0
/History/Daily/1/MaxPvVoltage	DOUBLE	50.08000183105469	50.08V
/History/Daily/1/MaxBatteryCurrent	DOUBLE	2.5	2.5A
/History/Daily/1/MinBatteryVoltage	DOUBLE	26.470000267028809	26.47V
/History/Daily/1/MaxBatteryVoltage	DOUBLE	26.529999732971191	26.53V
/History/Daily/1/Consumption	ARRAY	[]	
/History/Daily/1/Nr	INT32	177	177
/History/Daily/1/MaxPower	DOUBLE	35.0	35W
/History/Daily/1/Yield	DOUBLE	0.05000000074505806	0.05kWh
/History/Daily/0/TimeInFloat	DOUBLE	0.0	0s
/History/Daily/0/TimeInAbsorption	DOUBLE	0.0	0s
/History/Daily/0/TimeInBulk	DOUBLE	219.0	219s
/History/Daily/0/LastError4	INT32	0	0
/History/Daily/0/LastError3	INT32	0	0
/History/Daily/0/LastError2	INT32	0	0
/History/Daily/0/LastError1	INT32	0	0
/History/Daily/0/MaxPvVoltage	DOUBLE	50.08000183105469	50.08V
/History/Daily/0/MaxBatteryCurrent	DOUBLE	9.800000190734863	9.8A
/History/Daily/0/MinBatteryVoltage	DOUBLE	26.199999809265137	26.20V
/History/Daily/0/MaxBatteryVoltage	DOUBLE	14.149999618530273	14.15V
/History/Daily/0/Consumption	ARRAY	[]	
/History/Daily/0/Nr	INT32	178	178
/History/Daily/0/MaxPower	DOUBLE	132.0	132W
/History/Daily/0/Yield	DOUBLE	0.019999999552965164	0.02kWh
/NrOfTrackers	UINT32	1	1
/State	UINT32	252	252
/ErrorCode	UINT32	0	0
/Yield/System	DOUBLE	71.19999694824219	71.20kWh
/Yield/User	DOUBLE	71.19999694824219	71.20kWh
/Yield/Power	DOUBLE	41.31	41W
/Dc/0/Current	DOUBLE	1.7	1.7A
/Dc/0/Voltage	DOUBLE	24.3	24.30V
/VEDirect/TextParseError	UINT32	0	0
/VEDirect/TextUnfinishedErrors	UINT32	0	0
/VEDirect/TextChecksumErrors	UINT32	0	0
/VEDirect/HexUnfinishedErrors	UINT32	0	0
/VEDirect/HexInvalidCharacterErrors	UINT32	0	0
/VEDirect/HexChecksumErrors	UINT32	0	0
/Devices/0/VregLink	ARRAY	[]	
/Devices/0/ServiceName	STRING	com.victronenergy.solarcharger.ttyO0	com.victronenergy.solarcharger.ttyO0
/Devices/0/ProductName	STRING	SmartSolar Charger MPPT 100/50	SmartSolar Charger MPPT 100/50
/Devices/0/ProductId	UINT32	41047	0xA057
/Devices/0/FirmwareVersion	UINT32	343	v1.57
/Devices/0/DeviceInstance	UINT32	256	256
/Devices/0/CustomName	STRING		
/GroupId	UINT32	10	10
/CustomName	STRING		
/Serial	STRING	HQ1726ZC3L8	HQ1726ZC3L8
/FirmwareVersion	UINT32	343	v1.57
/ProductId	UINT32	41047	0xA057
/Connected	UINT32	1	1
/DeviceInstance	UINT32	256	256
/HardwareVersion	ARRAY	[]	
/ProductName	STRING	SmartSolar Charger MPPT 100/50	SmartSolar Charger MPPT 100/50

1	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
1	/Dc/0/Current	DOUBLE	1.8	1.8A
1	/Yield/Power	DOUBLE	43.92	44W
1	/Pv/V	DOUBLE	49.800000000000004	49.80V
2	/Dc/0/Voltage	DOUBLE	24.5	24.50V
2	/Dc/0/Current	DOUBLE	1.9	1.9A
2	/Yield/Power	DOUBLE	46.55	47W
2	/Pv/V	DOUBLE	49.900000000000006	49.90V
3	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
3	/Dc/0/Current	DOUBLE	1.8	1.8A
3	/Yield/Power	DOUBLE	43.92	44W
3	/Pv/V	DOUBLE	49.800000000000004	49.80V
4	/Dc/0/Voltage	DOUBLE	24.3	24.30V
4	/Dc/0/Current	DOUBLE	1.7	1.7A
4	/Yield/Power	DOUBLE	41.31	41W
4	/Pv/V	DOUBLE	49.7	49.70V
5	/Dc/0/Voltage	DOUBLE	24.2	24.20V
5	/Dc/0/Current	DOUBLE	1.5999999999999999	1.6A
5	/Yield/Power	DOUBLE	38.72	39W
5	/Pv/V	DOUBLE	49.6	49.60V
6	/Dc/0/Voltage	DOUBLE	24.1	24.10V
6	/Dc/0/Current	DOUBLE	1.5	1.5A
6	/Yield/Power	DOUBLE	36.150000000000006	36W
6	/Pv/V	DOUBLE	49.5	49.50V
7	/Dc/0/Voltage	DOUBLE	24.2	24.20V
7	/Dc/0/Current	DOUBLE	1.5999999999999999	1.6A
7	/Yield/Power	DOUBLE	38.72	39W
7	/Pv/V	DOUBLE	49.6	49.60V
8	/Dc/0/Voltage	DOUBLE	24.3	24.30V
8	/Dc/0/Current	DOUBLE	1.7	1.7A
8	/Yield/Power	DOUBLE	41.31	41W
8	/Pv/V	DOUBLE	49.7	49.70V
